Date,User,Rating/Likes,Review
2019-03-14,Woman of Vision,10,"be inspired at the 24th annual #globalnews #womanofvision celebration event, april 4th! reserve a table or get your tix here https://www.eventbrite.ca/e/2019-global-news-woman-of-visio ……
thank you to our major sponsors @globaledmonton, @avenueedmonton, @bmo, @pclconstruction & durocher, simpson, koehli & erler llp.pic.twitter.com/3yptjerrj5"
2019-03-14,"Scott Ingram CPA, CA",7,"did you know banks weren't really into residential mortgages until 1967? reading @bmo site about logo history and read, ""the revisions of the bank act in 1967 allowed the bank to enter into the mortgage business."" whoa. #banks #history /1
(image via @the_cdr)pic.twitter.com/atgfbuf6v6"
2019-03-14,Scott Rook,7,placed third in the pitch contest yesterday! congrats to @enactusloyalist  and @emilieleneveu on placing first and second! thank you @bmo for sponsoring! @loyalistcollege #thepitch #thirdplacehttps://twitter.com/loyalistcollege/status/1105921602586361856 …
2019-03-14,YMCAGTA Jobs,2,"numerous large #gta employers will be coming to the living arts centre in #mississauga for our multi employer #jobfair on fri., mar 22 from 10am to 1pm. @bmo, @bestbuycanada, @wendyscanada, @fedexcanada, & more will be coming. check out the full list: https://bit.ly/2vzlbdn pic.twitter.com/uvbomh3tyb"
2019-03-14,Ride For Cancer,4,will you rise to the challenge in 2019 and join our ride community to stop cancer in its tracks?  register by midnight on march 15 to receive your exclusive face the fight long-sleeve! use promo code year5 to receive free registration courtesy of @bmo - http://bit.ly/2ckbkcr pic.twitter.com/7newxuvune
2019-03-14,Stan Querin,0,@bmo i have a question i have a debit mastercard bankcard and i tried to use it for buying something online and when i chose mastercard entered my details it said invalid card.. do i need to activate the mastercard feature to use it?
2019-03-14,Care,3,opened up a @bmo airmiles account in dec i'm impressed with the airmiles i get every month (usually about $20 worth of miles) 
2019-03-14,🔼🔼 ahd!,0,"innovation in banking? how about following bmo's ingenious scheme for its clients:

lure customers away from their banks by offering account opening bonuses. then don't pay the promotional bonus because the account was opened online!

innovative #bmo. just genius!"
2019-03-14,Kim MacDonald,42,update: bank was excellent. a fraud investigation has been launched but they’ve reimbursed me in the meantime. thanks dillon at limeridge @bmo
2019-03-14,Mental Health Foundation of Nova Scotia,20,a huge thank you to our incredible presenting sponsor @bmo bank of montreal. we are so thrilled to partner with you and looking forward to celebrating with you tomorrow! limited tickets available so head on over to http://mentalhealthns.ca .pic.twitter.com/udlamuonmh
2019-03-14,Kim MacDonald,50,my bank card has been “compromised” and used at the same gas station 5 times in a row on the same day. how is this possible? did they gas up all their friends? $60 worth of air fresheners? over $200 spent. i hope the bank makes this quick and painless for me. @bmo @pioneerenergy
2019-03-14,Hannah,0,"@bmo i sent a message yesterday it's been about 24 hours without a response. what is the typical response time? i have called customer service regarding my inquiry but received two different answers to my question. thanks,"
2019-03-14,GroYourBiz,10,"""you need to be always looking, and be willing to embrace change."" hear more from @groyourbiz's managing director @mmhachey on when its time for change and how to manage growth: https://buff.ly/2eu6mbk  @bmo #womeninbizpic.twitter.com/irw4g8pvwg"
2019-03-14,Canadian Association of Gift Planners,8,#cagp19 is coming up.  we would like to recognize and thank our gold sponsors for their support:  @abundancecan @afpquebec @amicus_io @bmo @fondstejustine @acpdp_cagp_mtl @dla_pipercanada @donorperfectpic.twitter.com/19nbaabpre
2019-03-14,braddavis_42,0,@bmo don’t you dare send me another form letter!!!!!
2019-03-14,braddavis_42,0,@bmo you should be embarrassed - your customer service and recent app update are equally terrible - i will be shopping for a new bank!!!!
2019-03-14,ItsNothing2324,0,@bmo the service at investment centre sucks big time! that’s why your bank is a joke!
2019-03-14,Advancing Women,0,"thanks for being with us, vanessa! we always love having the @bmo team with us at our conferences!"
2019-03-14,APEXA Corp.,6,congratulations to our newest class of apexperts from @bmo and #gryphinadvantage. we're thrilled to welcome you to the system! #apexanationpic.twitter.com/cokmu7bz8u
2019-03-14,Payments Canada,2,in #payments today: @central1cu combines invoicing with payment requests for smbs; new @bmo study shows #millennials fuel demand for digital banking solutions & a #chinese subway system experiments with #facialrecognition for payments. #modernpayments - http://ow.ly/esre30o2eid 
2019-03-14,I.T. & MEDIA SUPPORT of OPSEU LOCAL 292 @ PDSB,1,@bmo thoroughly impressed and inspired by you guys yesterday 
2019-03-14,I.T. & MEDIA SUPPORT of OPSEU LOCAL 292 @ PDSB,4,@opseu292 president @joe_skuce (joe skuce) loading up @bmo donations for @knights_table - thank you @bmo for the love  @peelschoolspic.twitter.com/vz6vqqk8co
2019-03-14,Bushveld Minerals,14,@bmo capital markets and @macquarie capital have released their first research note on @bushveld_min #bushveldenergy #vanadium #mining #energystorage #vrfbs #batteries #southafrica
2019-03-14,Hussein,1,had a fantastic time tonight with the #bestteaminbanking. honoured  to have the head of @bmo #businessbanking in town to join us! @devdev9999 @vlaroquepic.twitter.com/ammx9ncjli
2019-03-14,Vanessa Laroque,12,head of business banking @bmo @devdev9999 joined the team at the oilers game this evening! #anothermarchingband #loiltypic.twitter.com/y624x61w6n – at rogers arena
2019-03-14,Troy Jalovec,21,big shout out @canfund founder jane roos for kicking off a women’s investment club this evening @bmo front & berkeley! made possible by our partners at @starbuckscanada and @globeandmail #bmoforwomen #proudtoworkatbmopic.twitter.com/fi600mphzm
2019-03-14,Hang Zhou,12,"just another peaceful rainy night in toronto, but i know the spring is already in the air! good night, @bmo! good night, toronto! #proudtoworkatbmo #beautyiseverywhere #gtdrocks #tcrocks #bestteaminbanking #loveyourcommunitypic.twitter.com/ki4p59zhye"
2019-03-14,L,0,@bmo your bank denied my check because i was 2 cents short. now i have to pay an extra $80 to my apartment. i am a broke pre med student. what bank should i go to next since y'all wanted to fuck me hard without taking me to dinner first.
2019-03-14,daveaurkov,0,yes and it’s @bmo involved in #tmx and @scottbrison job.   something fishy here.  the 166 becomes a gift and a write off for some bribe given.  maybe @nenshi is involved too?  #snc 2.0.  #cdnpoli. #uspoli. #corruption #oecd. #somethingfishy
2019-03-13,paul le comte,1,"ha ha @bmo advert on @tsn1040 just now (yes i listen to @canucks build up religiously to @blakepricetsn & @mattsekeres ) 

“... or, wether you’re in auckland (baaa sheep sound)”"
2019-03-13,Andrew Mauro,11,"it was a pleasure to mc 'the pitch' today! 
great work by all the winners and finalists!
@loyalistcollege @bmo @trenvalcfdchttps://twitter.com/loyalistcollege/status/1105921602586361856 …"
2019-03-13,Emilie Leneveu,15,"amazing experience, thank you @loyalistcollege, @bmo and @trenvalcfdc  congratulations to all finalists, some incredible ideas and pitches!https://twitter.com/loyalistcollege/status/1105921602586361856 …"
2019-03-13,CalgaryConventionCtr,7,we are thrilled to be working with partners like @bmo @calgaryeconomic @tourismcalgary and @meetingscalgary to drive more traffic to our downtown core and city as a whole. building a better #yyc together! #conventiondistrict #atthecentre #meetings #eventspic.twitter.com/3chawyc8mz
2019-03-13,Great Place to Work,7,"a great thanks to all our sponsors and partners! 
@rbc, tayco, @workday, @ultimatehcm, @explorance, @deloittecanada, @bmo, @hiltinamerica, @joinleague, @eycanada, @globeandmail, @hrpa, crosslinks, @brazcanchamber 

see you at the conference! - https://www.greatplacetowork.ca/en/2019-conference …pic.twitter.com/cfa4roaxus"
2019-03-13,E.G.Nadhan,0,#rhsummit session :: on how @bmo financial group used @redhat solutions to build their next generation #digital platform :: #finance :: may 7 to 9 #boston :: https://summit.redhat.com/conference/sessions?p1=eyjzcgvha2vyijpbxswidgltzxnsb3qioltdlcjkyxkioltdlcjyb29tijpbxswibg9jyxrpb24ioltdlcjzdgfydci6iiisimzpbmlzaci6iiisinbhz2vudw1izxiiojesimnhdgvnb3jpzxmiont9lcjrzxl3b3jkijoiqmfuaybvzibnb250cmvhbcj9 …pic.twitter.com/hq7nz7zy3b
2019-03-13,Rick Kozak THE PUSH,0,"justintrudeau @cathmckenna @gmbutts @un @bmo and the @canrevagency need to be investigated for any possible connection with the ctax and its connection to the alleged @snclavalin-lavalin scandal and executive officers of the un.  
@andrewscheer
@ggjuliepayette"
2019-03-13,WIPChicago,3,"register for our mar 28 event, the first of our series: ""the shifting bedrock of the financial markets – public vs private securities."" panelists from @bmo wealth management, @essexinvest, @boeing company, and @kinziecapital moderated by @ctpf_tweetshttps://wipchicago.org/event/save-the-date-2019-members-only-series-part-one/?instance_id=7 …"
2019-03-13,Smilezone Foundation,9,"thank you to @accorhotels and @bmo for generously supporting our very first projects out of province! foothills medical centre and youth substance use and mental health services now have bright, engaging and welcoming #smilezones for the children and youthpic.twitter.com/yclamhfe50"
2019-03-13,Aiden,0,@cbcnews @bnnbloomberg @bankofcanada @td_canada @rbc @cibc @scotiabank @bmo @nationalbank no one should get a 5 year mortgage with any bank unless they reduce their 5 year rates.pic.twitter.com/qquysey1pz
2019-03-13,I.T. & MEDIA SUPPORT of OPSEU LOCAL 292 @ PDSB,11,amazing @opseu292 turn out at @knights_table today ... thank you @bmo for all the donations  @peelschools @opseu292pic.twitter.com/km1dw3qj8p
2019-03-13,Tom's Coffee,0,"this time last week we were in edinburgh with @bmo at #plsa, this week we are in birmingham and next week we are in london for a week of events with @iti_insurtech and #iteam. safe to say we are pretty busy at the moment!pic.twitter.com/yl7zz1oxov"
2019-03-13,Mobi by Shaw Go,0,"looking for a fun family activity? join the @bmo @runningroom st. patrick's day 5k this weekend! 

learn more: http://stpatricks5k.com/ 
#mobishawgopic.twitter.com/ld4f4n45bc"
2019-03-13,FinTech Magazine,0,". @bmo found that 59% of #millennials want to “automate more aspects” of their financial life

#disruption #banking #digitalsolutionshttps://www.fintechmagazine.com/mobile-payments/bank-montreal-millennials-fuel-demand-digital-banking-solutions …"
2019-03-13,Proud to be Me,0,@rickcampagna from our 2019 title sponsor @bmo and marco campagna talking ptbm and gala on @ctvottawa https://goo.gl/yqqxbl  #bullfreegala2019 #raisingfunds #sponsorship #antibullying
2019-03-13,Louisette Lanteigne 🌎✌️⚖️♥️,0,"so how much risk is @td_canada @rbc @scotiabank @bmo @cibc @financecanada
@osficanada @cppib @insurancebureau willing to take regarding tar sands & pipeline investments in canada. is there a policy on when to say ""no"" ? #cdnpoli @cdntaxfairness @taxjusticenet @ga4tj @wef @oecdhttps://twitter.com/public_citizen/status/1105530474917777409 …"
2019-03-13,AI Toronto,1,"we're happy to announce sami ahmed vp, head of #data, #analytics and #ai transformation at @bmo  will be joining our speakers at #bigdata and #ai toronto 2019! join him at the mtcc june 12-13: http://ow.ly/xnd230o1yzv pic.twitter.com/jkcqcyg8tv"
2019-03-13,Big Data Toronto,0,"we're happy to announce sami ahmed vp, head of #data, #analytics and #ai transformation at @bmo will be joining our speakers at #bigdata and #ai toronto 2019! join him at the mtcc june 12-13: http://ow.ly/xnd230o1yzv pic.twitter.com/my0mdn03pd"
2019-03-13,Samantha Russell,1,you can support @kidshelpphone by helping me reach my fundraising goal for the #walksokidscantalk presented by @bmo https://secure.e2rm.com/registrant/fundraisingpage.aspx?registrationid=4406913#.xiklw3k1q7w.twitter …
2019-03-13,Georgene MacDonald,0,@bmo how come you are raising the fee for our group's community account by 60%? it seems harsh for a small non profit raising funds for seniors.
2019-03-13,Paulpoco,0,"@bmo just a report of the android bmo investorline app ""chart information is currently unavailable.  please try again later."".  i don't have time to call in and report the issue. pic.twitter.com/cfc7yu6n8n"
2019-03-13,Northern Pike,0,"bmo ignored any fiduciary ethic on my account for years, they still send me monthly reports on an account i closed! so much losing"
2019-03-13,Tim Inman,0,@genemueller marketing team @associatedbank .  @bmo 
